the_geom,cartodb_id,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cost_estimate,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E6100000000000C0D67352C000000060B8564440,2575,0101000020110F0000C9E74869EA575FC1D2C5CE3E86F05241,40.6775016784668,-73.8099822998047,Queens,A1,ALT 1 Enlargement,421731692,4252740,A1,190000,true,660,10/29/2020,3/2/2021 12:00,128-20,116 AVE,410,V.A BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A00A7A52C0000000A0B9564440,2576,0101000020110F00004A59A59373625FC16BBC2AA587F05241,40.6775398254395,-73.9068984985352,Brooklyn,NB,New Building,321597884,3042292,NB,1331408,false,8996,10/19/2020,7/22/2021 12:00,1405,HERKIMER ST,316,YAFE MEOD CORP,RESIDENTIAL: APARTMENT HOUSES,4,9
0101000020E6100000000000A0ED8052C000000040BB564440,2577,0101000020110F0000099EAB35266E5FC146C4087789F05241,40.6775894165039,-74.0145034790039,Brooklyn,NB,New Building,321986972,3428840,NB,419728,false,2836,12/14/2020,12/16/2021 12:00,142,DIKEMAN STREET,306,MARCO PROPERTIES I CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000E00B7F52C000000040BD564440,2578,0101000020110F00007BEDA6E8F36A5FC11EED68B48BF05241,40.6776504516602,-73.9850997924805,Brooklyn,NB,New Building,320862161,3007376,NB,2303472,false,15564,9/24/2020,3/11/2021 12:00,529,PRESIDENT STREET,306,RJ HOSPITALITY LIMITED,"RESIDENTIAL: HOTELS, DORMITORIES",5,101
0101000020E6100000000000C00B8052C0000000E0BD564440,2579,0101000020110F000068A2C989A66C5FC1F20097678CF05241,40.6776695251465,-74.0007171630859,Brooklyn,A1,ALT 1 Enlargement,321744519,3005545,A1,732100,true,2217,6/25/2020,6/14/2021 12:00,538,CLINTON STREET,306,GROUP 104 LLC,RESIDENTIAL: APARTMENT HOUSES,4,5
0101000020E6100000000000E08A7F52C000000080BE564440,2580,0101000020110F000027428EA1CB6B5FC12118C51A8DF05241,40.6776885986328,-73.9928512573242,Brooklyn,A1,ALT 1 Enlargement,310025718,3007911,A1,800000,true,4506,10/5/2020,10/1/2021 12:00,85,3 STREET,306,M BUILD BUILDERS INC,THREE FAMILY DWELLING,5,3
0101000020E610000000000060007D52C0000000E0BE564440,2581,0101000020110F0000547FFDB07A675FC1A42747868DF05241,40.6777000427246,-73.9531478881836,Brooklyn,NB,New Building,321188317,3425093,NB,13122272,false,88664,2/11/2020,12/31/2020 12:00,1336,BEDFORD AVENUE,308,BEDFORD ARMS CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,9,94
0101000020E6100000000000A0027052C000000080BF564440,2582,0101000020110F0000DDFD009269515FC1334475398EF05241,40.6777191162109,-73.7501602172852,Queens,A1,ALT 1 Enlargement,421919712,4281356,A1,35000,true,508,10/3/2019,12/31/2020 12:00,220-05,135 AVENUE,413,RIKE ASSOCIATES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020317F52C0000000E0BF564440,2583,0101000020110F0000B0F5812E336B5FC1F456F7A48EF05241,40.6777305603027,-73.9873733520508,Brooklyn,NB,New Building,320910966,3007509,NB,678876,false,4587,10/26/2020,3/18/2021 12:00,445,CARROLL STREET,306,THE WOODEN BLOCK COMPANY,BUSINESS,2,
0101000020E6100000000000E0CE7A52C000000020C0564440,2584,0101000020110F0000BE6A57EDC0635FC12064A3EC8EF05241,40.6777381896973,-73.9188766479492,Brooklyn,NB,New Building,321286354,3042349,NB,652680,false,4410,7/5/2020,3/1/2021 12:00,1042,HERKIMER STREET,303,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000A0D07A52C000000080C0564440,2585,0101000020110F00009E8650E6C3635FC1E57825588FF05241,40.6777496337891,-73.9189834594727,Brooklyn,NB,New Building,321286345,3042348,NB,652680,false,4410,7/5/2020,3/1/2021 12:00,1040,HERKIMER STREET,303,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000A0607B52C000000020C1564440,2586,0101000020110F00003933877FB8645FC1309E530B90F05241,40.6777687072754,-73.9277725219727,Brooklyn,NB,New Building,320911581,3426276,NB,801420,false,5415,11/4/2020,11/4/2021 12:00,42,ROCHESTER AVE,303,E&M BUILDERS GROUP CORP,RESIDENTIAL: APARTMENT HOUSES,4,5
0101000020E610000000000060557A52C000000080C1564440,2587,0101000020110F00001C49118CF2625FC12BB6D57690F05241,40.6777801513672,-73.9114608764648,Brooklyn,A1,ALT 1 Enlargement,321782013,3042217,A1,856672,true,1594,6/24/2020,1/31/2021 12:00,1269,HERKIMER ST,316,FOUR BORO ENTERPRISE INC,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E610000000000080567A52C0000000E0C1564440,2588,0101000020110F000075B64375F4625FC15CCF57E290F05241,40.677791595459,-73.9115295410156,Brooklyn,A1,ALT 1 Enlargement,321782004,3042218,A1,983949,true,1594,6/10/2020,6/10/2021 12:00,1267,HERKIMER ST,316,FOUR BORO ENTERPRISE INC,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E6100000000000405F7C52C000000080C2564440,2589,0101000020110F0000168B1C0169665FC10BFC859591F05241,40.6778106689453,-73.9433135986328,Brooklyn,NB,New Building,321049815,3029869,NB,3042288,false,20556,5/8/2020,4/11/2021 12:00,1462,ATLANTIC AVENUE,308,DLC DEVELOPMENT CORP,"RESIDENTIAL: HOTELS, DORMITORIES",5,57
0101000020E610000000000000F48052C0000000C0C3564440,2590,0101000020110F0000035FC909316E5FC17F5FE2FB92F05241,40.677848815918,-74.014892578125,Brooklyn,NB,New Building,321615935,3426136,NB,638472,false,4314,9/15/2020,2/21/2021 12:00,202,CONOVER STREET,306,SUPERB CONSTRUCTION MGT,MERCANTILE,2,0
0101000020E6100000000000A0A37F52C000000020C4564440,2591,0101000020110F0000D2A7E3ABF56B5FC1F27F646793F05241,40.6778602600098,-73.9943618774414,Brooklyn,A1,ALT 1 Enlargement,321207975,3007983,A1,1000000,true,1444,6/5/2020,2/6/2021 12:00,50,3RD STREET,306,CONTO & SONS CONTRACTING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0B87D52C0000000C0C4564440,2592,0101000020110F000012AD95A8B3685FC1B9B8921A94F05241,40.6778793334961,-73.9643936157227,Brooklyn,A1,ALT 1 Enlargement,321189815,3028232,A1,1537760,true,3920,9/2/2020,10/1/2021 12:00,325,ST MARKS AVE,308,"URBAN ELEPHANT, INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E6100000000000E01B7952C0000000C0C6564440,2593,0101000020110F000001EC2C09DE605FC10085F35796F05241,40.6779403686523,-73.8923263549805,Brooklyn,NB,New Building,320912321,3815623,NB,1205460,false,8145,8/7/2020,12/16/2020 12:00,2769,FULTON STREET,305,KW DEVELOPMENT CONTRACTIN,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000060DF7C52C000000060C7564440,2594,0101000020110F00001C4D36A342675FC1E5CB210B97F05241,40.6779594421387,-73.9511337280273,Brooklyn,A1,ALT 1 Enlargement,321596377,3029776,A1,872560,true,1341,11/24/2020,4/15/2021 12:00,1251,PACIFIC STREET,308,Y R A DEVELOPMENT CORP,RESIDENTIAL: APARTMENT HOUSES,4,5
0101000020E610000000000080147B52C0000000C0C7564440,2595,0101000020110F0000A5F6323137645FC107F8A37697F05241,40.6779708862305,-73.9231262207031,Brooklyn,NB,New Building,321197361,3048266,NB,972360,false,6570,8/2/2019,1/31/2021 12:00,916,HERKIMER STREET,303,NY DYNAMIC CONSTRUCTION C,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000080AE8052C000000000C8564440,2596,0101000020110F0000D1C248FCBA6D5FC1211650BE97F05241,40.677978515625,-74.0106506347656,Brooklyn,NB,New Building,321961846,3395649,NB,610500,false,4125,8/6/2020,3/1/2021 12:00,108,KING STREET,306,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000200C8052C0000000C0C8564440,2597,0101000020110F00008671DA2CA76C5FC1AA73549598F05241,40.6780014038086,-74.0007400512695,Brooklyn,A1,ALT 1 Enlargement,321950965,3323274,A1,773750,true,1273,3/25/2020,1/31/2021 12:00,115,LUQUER STREET,306,RIDGE CONTRACTING CORP,RESIDENTIAL: APARTMENT HOUSES,4,3
0101000020E6100000000000C0427B52C0000000C0C8564440,2598,0101000020110F0000A169A1C085645FC1AA73549598F05241,40.6780014038086,-73.9259490966797,Brooklyn,A1,ALT 1 Enlargement,321421500,3048200,A1,1269784,true,5436,10/6/2020,10/6/2021 12:00,830,HERKIMER STREET,303,FORTUNA CONSTRUCTION LLC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000402D7952C0000000C0C8564440,2599,0101000020110F00000D138D8CFB605FC1AA73549598F05241,40.6780014038086,-73.8933868408203,Brooklyn,NB,New Building,321681505,3083220,NB,1662484,false,11233,3/3/2020,2/26/2021 12:00,2741,FULTON STREET,305,CITY WIDE BUILDERS GRP IN,RESIDENTIAL: APARTMENT HOUSES,4,10
0101000020E610000000000080887852C000000000C9564440,2600,0101000020110F00005BF75EB4E35F5FC1E99300DD98F05241,40.6780090332031,-73.8833312988281,Brooklyn,NB,New Building,321193944,3425163,NB,15519428,false,104861,3/16/2020,3/16/2021 12:00,315,LINWOOD STREET,305,L & M BUILDERS GROUP LLC,RESIDENTIAL: APARTMENT HOUSES,10,100
0101000020E610000000000000697A52C000000000CD564440,2601,0101000020110F0000DA4AD6E113635FC115E1C2579DF05241,40.6781311035156,-73.9126586914062,Brooklyn,NB,New Building,321371608,3042166,NB,996484,false,6733,8/14/2020,1/15/2021 12:00,2114,FULTON STREET,316,DESIGN 2020 LLC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000A0C97A52C0000000A0CE564440,2602,0101000020110F00001E176C02B8635FC1BDF7A1299FF05241,40.6781806945801,-73.9185562133789,Brooklyn,A1,ALT 1 Enlargement,321998255,3042149,A1,275850,true,1399,8/4/2020,3/3/2021 12:00,1049,HERKIMER ST,303,NYC BUILDING SOLUTIONS CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000C0457752C0000000A0CE564440,2603,0101000020110F00000E50317BBF5D5FC1BDF7A1299FF05241,40.6781806945801,-73.8636322021484,Brooklyn,NB,New Building,301251730,3094511,NB,2633956,false,17797,7/30/2020,3/31/2021 12:00,203,FORBELL STREET,305,AGO & ALAUDIN GENERAL CON,"ASSEMBLY (CHURCHES, CONCERT HALLS)",3,
0101000020E6100000000000809D8052C000000040D0564440,2604,0101000020110F0000E26AF91B9E6D5FC11A2581FBA0F05241,40.6782302856445,-74.0096130371094,Brooklyn,A1,ALT 1 Enlargement,321189094,3008404,A1,570000,true,779,9/17/2020,10/1/2021 12:00,86,PIONEER STREET,306,VISION BUILD RENOVATION I,BUSINESS,3,1
0101000020E610000000000080208052C000000040D0564440,2605,0101000020110F00008011C1C8C96C5FC11A2581FBA0F05241,40.6782302856445,-74.0019836425781,Brooklyn,NB,New Building,302087122,3005447,NB,913900,false,6175,3/12/2020,2/21/2021 12:00,671,HENRY STREET,306,SUPERB CONSTRUCTION MGT,RESIDENTIAL: APARTMENT HOUSES,4,5
0101000020E6100000000000600A8052C000000040D1564440,2606,0101000020110F0000A455E133A46C5FC1D7E9311AA2F05241,40.6782608032227,-74.0006332397461,Brooklyn,A1,ALT 1 Enlargement,321622375,3005470,A1,504000,true,0,8/2/2019,1/31/2021 12:00,40,FOURTH PLACE,306,RIDGE CONTRACTING CORP,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000C0E97652C000000040D1564440,2607,0101000020110F0000E428C035235D5FC1D7E9311AA2F05241,40.6782608032227,-73.8580169677734,Queens,A1,ALT 1 Enlargement,421744606,4189863,A1,80000,true,236,9/1/2020,1/15/2021 12:00,105-39,79 STREET,410,LUXURY CONSTRUCTION CO IN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0D97E52C000000080D3564440,2608,0101000020110F0000EB83DA8D9E6A5FC1F9C33F9FA4F05241,40.6783294677734,-73.9820327758789,Brooklyn,NB,New Building,320910396,3019525,NB,3222108,false,21771,9/22/2020,4/8/2021 12:00,179,FOURTH AVENUE,306,PARS ELITE CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,9,16
0101000020E6100000000000805C7952C000000080D6564440,2609,0101000020110F0000B003D3CE4B615FC1DF7F52FBA7F05241,40.6784210205078,-73.8962707519531,Brooklyn,A1,ALT 1 Enlargement,321639349,3326683,A1,443319,true,2240,7/21/2020,3/4/2021 12:00,104,JAMAICA AVE.,305,ANNMARIE KHAN & ANDRE KHA,STORAGE: LOW HAZARD,2,
0101000020E610000000000040E07852C000000020D7564440,2610,0101000020110F00008848BCC178605FC16F1B81AEA8F05241,40.6784400939941,-73.8886871337891,Brooklyn,A1,ALT 1 Enlargement,321907086,3087845,A1,1085996,true,8432,10/6/2020,6/28/2021 12:00,2868,FULTON STREET,305,VINALE MANAGEMENT & CONSU,MERCANTILE,2,
0101000020E6100000000000601D7B52C000000080D7564440,2611,0101000020110F0000B8716B4446645FC15F7A031AA9F05241,40.6784515380859,-73.9236679077148,Brooklyn,NB,New Building,321191599,3048063,NB,1095200,false,7400,2/25/2020,1/21/2021 12:00,897,HERKIMER STREET,303,HP BUILDING MANAGEMENT IN,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E6100000000000C01B7B52C000000080D7564440,2612,0101000020110F00008E45CD8143645FC15F7A031AA9F05241,40.6784515380859,-73.9235687255859,Brooklyn,A1,ALT 1 Enlargement,321191606,3048062,A1,1231356,true,3770,2/25/2020,1/21/2021 12:00,901,HERKIMER STREET,303,HP BUILDING MANAGEMENT IN,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E6100000000000A0367B52C000000060DA564440,2613,0101000020110F000036962C2871645FC17C7A4052ACF05241,40.678539276123,-73.9252090454102,Brooklyn,A1,ALT 1 Enlargement,321909048,3048013,A1,415000,true,533,12/20/2019,12/19/2020 12:00,853,HERKIMER ST,303,NYC BUILDING SOLUTIONS CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A00D7152C000000060DA564440,2614,0101000020110F00009108C1182F535FC17C7A4052ACF05241,40.678539276123,-73.7664566040039,Queens,A1,ALT 1 Enlargement,440630809,4270352,A1,423250,true,1583,10/19/2020,3/1/2021 12:00,130-27,176TH STREET,412,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000080427A52C000000000DB564440,2615,0101000020110F000098E56D7CD2625FC1DF2A6F05ADF05241,40.6785583496094,-73.9103088378906,Brooklyn,NB,New Building,321244809,3425192,NB,6915448,false,46726,6/24/2020,6/15/2021 12:00,48,SOMERS STREET,316,FTIC HOME IMPROVEMENT INC,RESIDENTIAL: APARTMENT HOUSES,7,24
0101000020E610000000000060FB7252C000000000DB564440,2616,0101000020110F0000D59CDFC775565FC1DF2A6F05ADF05241,40.6785583496094,-73.7965927124023,Queens,A1,ALT 1 Enlargement,421667146,4260817,A1,20000,true,512,8/6/2019,1/31/2021 12:00,117-29,144TH STREET,412,N/A,RESIDENTIAL: 1 & 2 FAMILY HOUSES,1,1
0101000020E6100000000000E0B77252C000000000DB564440,2617,0101000020110F0000EEFB0D2003565FC1DF2A6F05ADF05241,40.6785583496094,-73.7924728393555,Queens,A1,ALT 1 Enlargement,421919749,4261155,A1,275230,true,898,9/14/2020,2/12/2021 12:00,119-17,147 STREET,412,KISHAN PLUMBING & HEATING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0C08052C000000060DC564440,2618,0101000020110F00001988CAC5D96D5FC1BEBAA28FAEF05241,40.6786003112793,-74.0117568969727,Brooklyn,A1,ALT 1 Enlargement,321357232,3008477,A1,1777000,true,13415,11/10/2020,7/27/2021 12:00,336,VAN BRUNT STREET,306,J. COFFEY CONTRACTING INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000408F7C52C000000060DC564440,2619,0101000020110F0000F5198489BA665FC1BEBAA28FAEF05241,40.6786003112793,-73.9462432861328,Brooklyn,A1,ALT 1 Enlargement,321673952,3054002,A1,5347921,true,44551,11/16/2020,11/19/2021 12:00,1325,ATLANTIC AVENUE,303,W DEVELOPERS CORP,"RESIDENTIAL: HOTELS, DORMITORIES",5,151
0101000020E610000000000040CE8052C000000000DD564440,2620,0101000020110F0000FC9782EAF06D5FC1E275D142AFF05241,40.6786193847656,-74.0125885009766,Brooklyn,NB,New Building,321386406,3395650,NB,11603200,false,78400,10/16/2020,1/31/2021 12:00,155,KING STREET,306,RACANELLI CONSTRUCTION CO,STORAGE: MODERATE HAZARD,5,
0101000020E610000000000020AD7D52C000000000DF564440,2621,0101000020110F00002B88E71FA0685FC150E33380B1F05241,40.6786804199219,-73.9636917114258,Brooklyn,A1,ALT 1 Enlargement,321527442,3027955,A1,300000,true,0,11/4/2020,10/27/2021 12:00,747,BERGEN STREET,308,RDT HOME INPROVEMENT CORP,MERCANTILE,2,1
0101000020E610000000000020147252C000000000DF564440,2622,0101000020110F0000DF5DB7FAEC545FC150E33380B1F05241,40.6786804199219,-73.7824783325195,Queens,A1,ALT 1 Enlargement,421962282,4265826,A1,384170,true,1021,9/24/2020,6/12/2021 12:00,160-59,122 AVENUE,412,FUTURE RESTORATION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0037A52C0000000A0E1564440,2623,0101000020110F00007DD91BE667625FC12247C570B4F05241,40.6787605285645,-73.9064788818359,Brooklyn,NB,New Building,321384266,3423889,NB,825544,false,5578,11/4/2020,11/4/2021 12:00,79,TRUXTON STREET,316,E&M BUILDERS GROUP CORP,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000E06F7A52C000000040E2564440,2624,0101000020110F0000A7CA5F8F1F635FC1801EF423B5F05241,40.6787796020508,-73.9130783081055,Brooklyn,A1,ALT 1 Enlargement,320596226,3041862,A1,723664,true,1027,8/7/2019,1/31/2021 12:00,11A,SOMERS STREET,316,NY DYNAMIC CONSTRUCTION C,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000A0A87F52C000000040E4564440,2625,0101000020110F0000091C192AFE6B5FC13DE65661B7F05241,40.678840637207,-73.9946670532227,Brooklyn,A1,ALT 1 Enlargement,321175982,3007822,A1,700000,true,560,12/1/2020,12/3/2021 12:00,28,2 STREET,306,SIGNATURE AUDIO DESIGN LL,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000A0A97F52C0000000E0E4564440,2626,0101000020110F0000AD99F0DCFF6B5FC1B8CB8514B8F05241,40.6788597106934,-73.9947280883789,Brooklyn,A1,ALT 1 Enlargement,321762561,3007821,A1,828000,true,703,12/1/2020,12/3/2021 12:00,26,2ND STREET,306,SIGNATURE AUDIO DESIGN LL,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0FA7E52C0000000E0E4564440,2627,0101000020110F00008D955708D76A5FC1B8CB8514B8F05241,40.6788597106934,-73.9840621948242,Brooklyn,A1,ALT 1 Enlargement,321912178,3007002,A1,4597348,true,9579,4/14/2020,5/2/2021 12:00,601,SACKETT STREET,306,LIBERTY ONE CONSTRUCTION,"RESIDENTIAL: HOTELS, DORMITORIES",3,14
0101000020E6100000000000802F7852C000000080E7564440,2628,0101000020110F00001F4974874C5F5FC131B41705BBF05241,40.6789398193359,-73.8778991699219,Brooklyn,NB,New Building,321596821,3424747,NB,477448,false,3226,11/2/2020,1/28/2021 12:00,29,MILFORD STREET,305,STELLAR INDUSTRIES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0097152C000000080E7564440,2629,0101000020110F000067F118BA28535FC131B41705BBF05241,40.6789398193359,-73.766227722168,Queens,NB,New Building,421242729,4614925,NB,529840,false,3580,6/10/2020,3/2/2021 12:00,130-16,176TH PLACE,412,V.A BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040B07052C0000000E0E7564440,2630,0101000020110F0000A594677D90525FC1F7479A70BBF05241,40.6789512634277,-73.7607574462891,Queens,A1,ALT 1 Enlargement,421680443,4279645,A1,814520,true,2529,11/20/2020,11/2/2021 12:00,131-32,MERRICK BOULEVARD,412,DRM CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0A47252C0000000C0EA564440,2631,0101000020110F0000B6A80FDAE2555FC1FDDCD8A8BEF05241,40.6790390014648,-73.7913131713867,Queens,A1,ALT 1 Enlargement,421392558,4265176,A1,129575,true,1533,8/11/2020,4/16/2021 12:00,119-09,SUTPHIN BLVD.,412,IMPACT BUILDERS CORP,EDUCATIONAL,2,
0101000020E6100000000000C0467D52C000000020EB564440,2632,0101000020110F000077A9FA3AF2675FC13F7B5B14BFF05241,40.6790504455566,-73.9574432373047,Brooklyn,NB,New Building,300821797,3396075,NB,298072,false,2014,12/2/2020,3/26/2021 12:00,1083,PACIFIC STREET,308,ALMONTE HOME IMPROVEMENTS,COMMERCIAL BUILDINGS - OLD CODE,1,
0101000020E610000000000000627352C000000020EC564440,2633,0101000020110F0000F45A821924575FC125270D33C0F05241,40.6790809631348,-73.8028564453125,Queens,A1,ALT 1 Enlargement,421724165,4260012,A1,217000,true,502,1/15/2020,12/31/2020 12:00,116-22,139 STREET,412,FUTURE RESTORATION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000000777852C000000060ED564440,2634,0101000020110F00009AE0A3FAC55F5FC11D4A6B99C1F05241,40.6791191101074,-73.8822631835938,Brooklyn,NB,New Building,321719100,3428836,NB,898508,false,6071,8/27/2020,8/27/2021 12:00,213,ESSEX STREET,305,RASHBI DEVELOPMENT INC,RESIDENTIAL: APARTMENT HOUSES,3,6
0101000020E610000000000000F97B52C000000060EF564440,2635,0101000020110F0000159C8A52BB655FC13DD1CED6C3F05241,40.6791801452637,-73.9370727539062,Brooklyn,NB,New Building,321589713,3818243,NB,16335056,false,110372,12/15/2020,9/27/2021 12:00,491,HERKIMER STREET,303,MEGA CONTRACTING GP LLC,RESIDENTIAL: APARTMENT HOUSES,8,121
0101000020E6100000000000605C7E52C000000060F0564440,2636,0101000020110F00001F4BECCDC9695FC1B2A180F5C4F05241,40.6792106628418,-73.9743881225586,Brooklyn,A1,ALT 1 Enlargement,302257830,3018775,A1,100000,true,16397,7/15/2020,2/28/2021 12:00,260,FLATBUSH AVENUE,306,COMMANDO CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,8,21
0101000020E610000000000060BB7A52C0000000A0F2564440,2637,0101000020110F0000B358EDCD9F635FC12ED6907AC7F05241,40.6792793273926,-73.9176864624023,Brooklyn,A1,ALT 1 Enlargement,321311193,3041591,A1,255000,true,2399,2/27/2020,1/9/2021 12:00,86,MACDOUGAL STREET,303,DENNIS GEORGE,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000E0FB7252C0000000E0F5564440,2638,0101000020110F0000A85B4BA176565FC10136531ECBF05241,40.6793785095215,-73.7966232299805,Queens,A1,ALT 1 Enlargement,421756914,4260801,A1,74900,true,428,11/25/2020,2/25/2021 12:00,117-02,145 STREET,412,SHANE WALTERS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080EA7B52C0000000E0F6564440,2639,0101000020110F000043FE55B1A2655FC15D3E053DCCF05241,40.6794090270996,-73.9361877441406,Brooklyn,NB,New Building,321191214,3426584,NB,15787456,false,106672,2/20/2020,2/19/2021 12:00,1620,FULTON ST,303,FULTON STREET BUILDERS,RESIDENTIAL: APARTMENT HOUSES,11,103
0101000020E610000000000020787F52C000000080F7564440,2640,0101000020110F000058CE45C8AB6B5FC1F48734F0CCF05241,40.6794281005859,-73.9917068481445,Brooklyn,A1,ALT 1 Enlargement,321830505,3007470,A1,512000,true,589,6/5/2020,1/28/2021 12:00,329,CARROLL STREET,306,EGNATIA CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040F47052C000000020FC564440,2641,0101000020110F00005FF4A4FE03535FC170772C1ED2F05241,40.6795692443848,-73.7649078369141,Queens,A1,ALT 1 Enlargement,421959553,4270415,A1,280000,true,987,9/2/2020,3/28/2021 12:00,177-10,130 AVE,412,RASHBI DEVELOPMENT INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020A27F52C000000080FC564440,2642,0101000020110F00005A6BA01FF36B5FC1B94DAF89D2F05241,40.6795806884766,-73.994270324707,Brooklyn,A1,ALT 1 Enlargement,321777109,3007567,A1,760000,true,668,6/1/2020,3/8/2021 12:00,270,CARROLL STREET,306,LEM INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000E0277C52C000000080FC564440,2643,0101000020110F00009ABDBFF10A665FC1B94DAF89D2F05241,40.6795806884766,-73.9399337768555,Brooklyn,NB,New Building,321129792,3425135,NB,10067552,false,68024,5/7/2020,5/1/2021 12:00,1520,FULTON STREET,303,PRESS BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,10,49
0101000020E6100000000000008F7A52C000000080FC564440,2644,0101000020110F00004AF1D26D54635FC1B94DAF89D2F05241,40.6795806884766,-73.9149780273438,Brooklyn,NB,New Building,321385309,3041627,NB,550264,false,3718,10/16/2020,4/2/2021 12:00,146,MACDOUGAL STREET,316,A & I DEVELOPERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
